""
"S22",10.83287423,5.962007269,12.13512358,9.671491078,4.845019523,8.499441408,8.337569999,4.247284462,7.572416439,7.572416439,11.32488124,11.48437453,10.04514591,8.060075888,7.85335356,9.023033069,9.567128383,11.95657384,12.73742235,11.56507884,8.772467385,8.3099974,5.223964473,5.435898571,6.13317684,7.867761376,12.59557504
"S23",10.92297853,5.955767415,11.79253916,9.59701465,5.150177137,8.623402989,8.247691423,4.575171855,7.910139842,7.910139842,10.97039849,11.24937912,9.830841331,8.141244982,7.802250138,8.801733607,9.458811905,11.2745793,12.40678863,11.7151914,9.533245132,8.119360178,5.347073921,5.272724653,5.954687741,7.804919279,12.57084885
"S24",10.64341922,6.09601421,11.70248119,9.883923909,5.35139924,8.787640689,8.052453286,4.384711638,8.8213335,8.8213335,11.10714428,11.02772532,9.924929736,8.183155138,7.305292857,8.432567693,9.484505994,11.16550369,12.75086847,11.65511903,8.657844194,7.923005206,5.266114782,5.144347045,6.222888621,8.426831212,12.13968102
"S25",10.58478849,5.794447268,11.5916479,9.899021101,5.404769563,9.030622999,8.43450279,4.376739025,8.964977928,8.964977928,10.8917915,11.23407354,9.739387977,8.296425693,7.322665866,8.520715749,9.533589789,11.16922218,12.63024727,11.70102213,8.76558629,7.813548548,5.196645858,5.23829713,6.192940108,8.343335499,12.24656342
"S26",10.57858705,7.774890739,11.06920493,10.22651362,7.67558546,8.891663376,5.312122992,4.510869153,6.340919688,6.340919688,10.97024941,11.05251211,10.55714718,7.079677703,10.89523074,7.348454725,7.740246871,11.48824867,11.91657335,9.586544668,9.621886194,5.04453628,9.909050374,6.018673219,11.62584125,7.927219749,12.00349016
"S27",10.7163172,7.412106547,11.04298082,10.14477198,8.340413632,8.505945872,5.136903488,4.54206737,6.460530951,6.460530951,10.8680905,11.11585002,10.60880497,6.606448092,11.01047757,7.134401285,7.407219874,11.65001668,11.72666509,8.797442968,9.27388927,5.011265222,10.25876512,5.544108566,11.04155581,7.590705138,11.86145669
"S28",10.16040196,7.52696935,11.00593191,9.429737493,7.663474901,7.287010857,5.314928031,4.813138482,6.589478598,6.589478598,10.32474903,10.41560546,10.1470815,7.075646128,10.55914956,7.483493679,7.570531707,11.0856296,11.66339181,7.942145933,8.778896094,5.124921923,10.39270836,5.969443473,11.30057526,7.853031786,11.38850059
"S29",10.11667249,7.359391998,10.93488614,9.748109528,7.370571695,8.251758958,5.342210346,4.545179524,6.04248282,6.04248282,10.38985333,10.50247422,10.25194707,7.052497459,10.57326476,7.732499401,7.586149509,11.06189051,11.74507573,8.580425821,8.853351141,5.157660107,10.25165123,5.917834263,11.2977358,7.552713969,11.57215318
"S30",10.39563657,7.549647158,10.77577281,9.80827369,7.444580353,9.119089021,5.462535999,4.766721364,6.498341202,6.498341202,10.50944571,10.56748281,10.37333086,6.997120852,10.68811039,7.043865066,7.513004341,11.50178983,11.56683244,8.393320844,8.929078209,5.12189429,10.30615763,5.868168769,11.22048124,7.713726949,11.73533
"S31",10.25191203,7.535975728,10.84252248,9.674375289,7.604057135,7.612271298,5.370245241,4.586326568,6.59725137,6.59725137,10.48800571,10.64647242,10.29498287,6.56527597,10.81961204,7.225170496,7.490122628,11.50392117,11.54218129,7.933367692,8.916394552,5.268194313,10.31254486,5.490589225,11.24600023,7.807723534,11.3958927
"S32",10.5525202,7.510865243,10.79214632,9.976842954,7.809079805,9.261284413,5.214814122,4.509583057,6.375499129,6.375499129,10.38738268,10.53458479,10.19580322,6.818424177,10.37349204,7.388404621,7.179955571,11.29370011,11.65274817,8.636486237,9.467864113,5.008804946,10.27540133,6.878363787,11.6232358,7.373549365,11.69322506
"S33",10.25240879,7.419459715,10.91068473,9.8330749,7.878541577,7.413712339,5.026594686,4.613259721,6.608610238,6.608610238,10.4008826,10.5529192,10.27937397,6.789865672,10.55820132,6.9672557,7.283558596,11.12386003,11.72555587,7.967361078,9.401351333,5.366374613,10.4081463,5.961560513,11.63460015,7.743144195,11.60294706
"S34",10.11340266,7.221676955,10.69780196,9.733288819,6.828574242,8.303279457,5.244522601,4.535365877,6.432086403,6.432086403,10.05022347,9.849030469,10.18996912,7.039212298,9.787490138,7.346434087,7.633648617,11.22124823,11.55596829,8.159527931,9.207134385,5.539074632,10.61159362,5.731282895,11.45463174,7.480939635,11.52346617
"S35",10.0769023,7.017109369,10.55479653,9.713781673,6.506156966,9.035406508,4.854019917,4.646388621,6.639753173,6.639753173,10.04550792,9.702671188,10.20036103,6.648080067,9.771649443,6.807840602,7.349129864,11.10097257,11.54806662,8.24294559,9.022719058,5.151875523,10.39249488,5.80755427,11.19783474,7.327577434,11.65639063
"S36",10.22909579,7.125238781,10.55164874,9.615263562,6.841661842,8.929237563,5.123298821,4.640067491,6.140928054,6.140928054,9.855110792,9.902569392,10.19586741,6.199593476,9.790705978,6.576729262,7.336516616,11.03671022,11.6158548,8.696078772,9.270721443,5.190079334,9.750059951,6.212147447,11.48865299,7.471076566,11.94529814
"S37",9.93364381,7.094100548,10.3358027,9.459109179,6.834980174,8.977379816,5.276828401,4.700825365,6.632234455,6.632234455,9.659018753,9.805490898,9.846331935,6.565068918,9.407238208,6.930433682,7.433831215,10.59472681,11.2939014,8.343027222,8.945749029,5.163357385,9.997846415,6.346779878,11.18284487,7.508250478,11.23759056
"S38",9.588072397,6.514985059,10.22143221,9.491165302,6.584893646,8.44471623,5.062884931,4.571216871,6.457799653,6.457799653,9.621765187,9.140157662,9.862140956,6.303847498,8.815750325,6.97835152,7.449551724,10.18549871,11.36206175,8.150797685,8.996835498,5.225967625,10.42364537,5.70369161,11.06798157,7.656417851,11.07080305
"S39",9.625996783,6.698523966,10.0517557,9.524255578,6.346964621,8.898114933,5.201917129,4.812833891,6.47273938,6.47273938,9.549072078,8.967959562,9.94096895,6.451794131,8.604503288,6.783341272,7.309975328,10.12823693,11.46743378,8.181456711,8.921512314,5.220330508,10.31099502,5.947488488,11.08384651,7.53281927,11.12954399
"S40",9.218474088,7.491942436,11.14383562,9.845807886,8.385881732,7.918617403,4.916061482,4.472107198,6.790196596,6.790196596,10.09074826,10.02754217,9.871486373,6.785166646,9.780095896,7.659184569,8.361042832,10.32740858,11.72637826,8.30191504,8.705845135,5.542150867,10.82147349,6.062326393,11.59735463,7.054228444,10.16997884
"S41",9.185817953,7.341481086,11.05753833,9.797081877,8.464665674,7.7719808,4.877485633,4.428638765,6.600928122,6.600928122,10.07977645,9.933770528,9.941610007,6.58403125,9.839899617,7.435719693,8.114652957,10.26186188,11.7501506,8.129909894,8.705419392,5.524242943,10.80795842,5.970966685,11.41860251,7.195520531,10.29349572
"S42",10.65290765,7.976572115,11.47459093,9.719086304,8.105303876,7.555101584,5.317744373,4.767355394,7.100918046,7.100918046,10.78726328,10.74970048,10.63417148,7.238198076,11.01612119,7.726176321,7.747125465,11.59156162,11.83753151,8.660976641,9.297247623,5.263941959,10.87973638,5.815856296,11.48868355,7.492905043,11.71844376
"S43",10.8355884,7.858118842,11.5367624,9.806612972,8.435594662,7.560800616,5.459270957,4.697644562,6.553945628,6.553945628,10.86880766,11.0019831,10.58925838,7.31582941,11.06760951,7.582394729,7.787113791,11.61728309,11.74229597,8.864613329,9.456251662,5.38600993,10.89309965,6.158225798,11.8431221,7.518884555,11.63516638
"S44",10.82115299,6.297725795,10.75991796,10.95344311,6.279091005,8.443009111,7.937727706,4.205048261,6.539717852,6.539717852,10.86179452,10.70504805,10.24815528,7.443286285,9.46286525,6.968414142,9.938153094,10.30226698,11.9639964,9.837524454,8.973444149,8.274778654,4.878633085,5.223930766,10.45056224,6.666247471,12.06895045
"S45",10.79769661,6.429452081,10.72429558,10.90759331,6.070514185,8.468466321,8.088596503,4.392174941,6.603813894,6.603813894,10.93020173,10.53535344,10.21683756,7.585067923,9.440388477,6.985740813,9.838694157,10.44454636,11.91689675,9.732635095,8.909266353,8.101522756,4.984944175,5.100645461,10.30298543,6.655991085,11.94772471
"S46",10.75835687,6.333104679,10.73671917,10.91168152,5.995262776,8.436067762,8.083157024,4.179376087,6.487267035,6.487267035,10.82217266,10.58399284,10.21777329,7.35603817,9.361424199,6.917628528,9.830582136,10.3079675,11.84152612,9.723389312,8.848867862,8.16605946,4.908632239,5.308323927,10.35741391,6.726901551,12.00971633
"S47",11.54737806,7.207199199,12.57406331,12.59996406,5.143684943,8.527928755,5.55550619,4.436968447,5.957913992,5.957913992,12.25195978,12.67558204,11.81287174,11.86231818,10.27097938,9.784489251,9.860140336,12.06143963,13.63752361,11.90743622,10.12435281,7.146282032,4.8377995,5.048546706,9.483810456,6.828140661,13.26150808
"S48",11.51246854,7.559627049,12.56722792,12.78596807,5.173657856,8.308219282,5.652501778,4.191953973,5.96553602,5.96553602,12.26608628,12.54020284,11.91185536,11.97236599,10.16493577,9.709882221,9.885719502,12.14162646,13.54947137,11.89880827,9.94667043,6.957873542,4.989073888,5.291410898,9.087612154,6.940701264,13.20330727
"S49",11.50260503,7.089231674,12.53455663,12.62713161,5.120444309,8.369962396,5.449421869,4.111437755,5.978757504,5.978757504,12.22232776,12.58240425,11.88887136,12.02800807,10.11021033,9.624158954,9.768765532,12.0485415,13.51890296,11.88537145,10.17146973,6.974820875,4.630846151,5.19286813,9.524652399,6.784826827,13.15477101
"S50",11.14294728,8.462334836,11.57436896,12.02824594,5.770257801,8.159573479,5.462616601,4.236199862,6.035632598,6.035632598,11.45475386,11.42563832,11.31861953,10.15650417,8.862150898,7.85580587,8.590463395,11.19174327,13.1773692,10.73392255,7.294835491,7.722178749,5.051126201,5.007918713,9.629072287,6.929469257,12.23362139
"S51",11.20512755,8.479851392,11.73514644,12.00171931,5.687580224,8.368490626,5.204958718,4.106428675,6.148191406,6.148191406,11.47262665,11.58303333,11.42907346,10.16422174,9.084103769,7.933735443,8.717105084,11.20215705,13.28112753,10.82523485,7.325142549,7.599989255,5.371561919,5.163832156,9.615251144,6.729927678,12.24604961
"S52",11.2038413,8.212012253,11.78052241,12.03399051,5.438116662,8.153687008,5.242049617,4.095358164,6.136741098,6.136741098,11.51730171,11.64953618,11.24936722,10.34929006,8.966333307,8.052554761,8.666484143,11.24923988,13.22025609,10.81344821,7.398508689,7.739675332,5.003425967,5.014186973,9.672695714,6.972226859,12.25381296
"S53",10.94503066,5.625970913,10.7561892,11.94676242,5.11874363,8.328602296,7.882484635,4.229875673,7.465993469,7.465993469,11.42479594,10.75792071,10.17252496,7.092364536,7.111304626,7.688644245,9.4317772,11.31401224,12.55215859,10.94791897,5.757479761,10.22629822,5.175172345,5.246730357,6.107365913,5.282228098,12.30011311
"S54",10.88945598,5.37069045,10.77265147,12.10971234,4.937444104,8.428786229,7.537452954,4.193801867,7.230722503,7.230722503,11.47316948,10.88638731,10.08498352,7.263130882,7.390689103,7.520366066,9.404604191,11.29850353,12.6333269,10.92431113,5.744320903,9.752469011,5.199517531,5.214104404,6.370451294,5.492545665,12.18034732
"S55",11.47405131,7.031108872,12.19110511,12.48552719,5.53390998,7.953358506,7.03373776,4.369551146,6.77029055,6.77029055,12.16825058,12.27071303,11.59325823,11.46013287,9.876276711,9.084660394,9.918661985,10.92785496,13.45719403,11.73287067,9.200684788,6.248584644,5.058903428,5.285163508,10.50703598,5.701243839,13.16964232
"S56",10.95929553,7.776021766,11.75239375,12.40129128,5.183644546,7.917024364,7.439402338,4.301090898,7.135786073,7.135786073,11.69210412,11.91043156,11.3038104,11.55614838,9.766762608,9.085992742,9.503816798,10.93892862,13.24537847,11.50333384,9.48154614,6.182845329,5.133876564,5.242343192,10.33647699,6.471689949,12.95589301
"S57",10.50758753,5.102535959,10.52320436,11.22331879,6.893327619,8.737158322,7.563768984,3.921237459,6.528589587,6.528589587,10.75573262,10.75405799,10.28079046,7.412200624,10.04329451,8.092044094,10.13636001,10.80180153,12.30084256,9.846821219,8.279290041,8.118923685,4.325476295,4.720229184,10.4094399,5.203032884,11.86244093
"S58",10.71580657,5.338136982,10.57969441,11.38446953,7.418545034,8.881538314,6.847581737,4.062139125,6.726709415,6.726709415,10.78439797,10.70689095,10.16528454,6.639038569,10.2423739,8.675447315,10.14276069,10.61716016,12.19154405,9.853181694,9.135538726,7.96175303,4.617054207,4.640681497,9.859263138,4.8492372,11.90811147
"S59",10.7559871,4.836826219,10.75228302,11.40531974,7.634535291,8.80698449,7.53682366,4.102828008,6.590399067,6.590399067,11.05526455,10.91206779,10.48013543,6.959719994,9.833637046,8.449977687,10.03269486,10.93317879,12.33238665,10.3078656,7.808951994,7.716567105,4.854417659,4.967735013,9.90641184,5.009577447,11.90160703
"S60",10.76761088,5.385407843,10.58460256,11.38296361,7.405547494,8.773978992,7.020918935,4.026487079,6.689389577,6.689389577,11.00255138,10.64004724,10.32482432,7.016264574,9.966187181,8.620663836,10.14934432,10.81133303,12.30795534,10.03874716,9.138139866,7.570338817,4.761725516,4.681799727,9.452311452,5.212780233,11.97577445
"S61",10.5957293,5.350862141,10.7454082,11.38661377,7.530571125,8.82416678,7.803875446,4.262386565,6.722656104,6.722656104,10.79656719,11.2248474,10.22832435,7.612550804,9.854487858,8.756324834,10.01251749,10.95885635,12.27506545,10.06316815,8.696671144,7.685182874,4.754247326,4.610059761,9.648721428,4.726592528,11.71688694
"S62",10.68722847,5.20275041,10.5751532,11.24191943,7.278076373,8.890729649,7.68789929,4.104642032,6.533954282,6.533954282,10.74052016,10.91355104,10.00030384,7.297714962,9.570841061,8.858112083,10.13484396,10.80091715,12.20467764,9.766650201,8.760661972,7.840622998,4.359655305,4.679822008,9.46279543,4.698519231,11.88792017
"S63",10.52442013,5.248285778,10.81173301,11.28658146,7.816238143,8.836755391,7.347638892,4.124071817,6.820302881,6.820302881,10.85502484,11.12464694,9.942515471,7.459059321,10.11923051,8.672572117,10.02820444,10.70725576,12.2224625,9.97512766,9.0902988,8.162821237,4.985958149,4.779371472,9.184120275,4.888644875,11.91087726
"S64",10.50898313,5.06134539,10.32167653,11.20527009,7.268363337,8.693648322,7.281310699,4.266894978,6.725397187,6.725397187,10.60905501,10.69985464,10.24977615,6.875098508,10.1178654,7.947515075,10.10266916,10.67618817,12.22874122,9.881583694,7.989292835,7.991359884,5.049333218,5.228128059,10.35486607,5.137862476,11.73820577
"S65",10.61724344,5.014997064,10.73288724,11.4380658,7.596961846,8.89209499,6.985712837,4.082924194,6.891185369,6.891185369,10.69972077,10.79897678,9.979674552,6.653589655,10.03932972,8.912258527,10.32403276,10.85293302,12.16034244,9.66268367,8.853182286,8.135012057,3.900552274,5.238545309,9.828447203,5.043577746,11.84643799
"S66",10.47234244,5.025810001,10.76910988,11.33752328,7.839727281,8.790669128,7.499238723,4.271321076,6.558567035,6.558567035,11.0109357,10.91379345,10.4544786,7.158851963,9.808606476,8.381479603,10.03406446,10.95099305,12.305447,10.38663947,7.813393775,7.685660819,4.67745455,4.758957598,10.00239289,5.261012584,12.00749259
"S67",10.64715397,5.316516099,10.4703524,11.40846537,7.621166144,8.819766206,6.888333305,3.868798056,6.551696622,6.551696622,10.74213623,10.7548918,10.3127029,6.881557338,9.797587101,8.652126794,10.14166231,10.62263807,12.25546674,10.11873908,8.847002049,7.663841138,4.76471867,4.769245792,9.756565605,5.435061564,11.90929603
"S68",10.52464364,5.279598012,10.65049901,11.25212579,7.613180204,8.91782341,7.792373503,4.098244875,6.972982625,6.972982625,10.85383966,10.78397504,10.12955807,7.196782395,9.602971064,8.524148947,10.07954181,10.63949869,12.20492907,10.05839083,8.529208088,7.76982822,4.702840018,4.72038393,9.80805662,5.286432894,11.87981936
"S69",10.57170699,5.279280772,10.64005412,11.2794112,7.219106858,8.980497967,7.72773212,4.020387945,6.905084772,6.905084772,10.76065744,10.69822835,10.18070424,7.477448445,9.711850794,8.979017287,10.02157114,10.73119009,12.20583525,9.996905072,8.72605277,7.845435479,4.826530173,4.976260196,9.618583696,5.171207869,11.87212641
"S70",10.47945246,5.033379927,10.64569918,11.40987385,7.661330438,9.107077719,7.45148483,4.223973316,6.860884773,6.860884773,10.81538843,10.92872602,10.17153532,7.351341739,10.02305,8.724072476,10.10086684,10.67569774,12.28265179,10.09575507,9.196946232,8.112117206,4.930828824,4.910454344,9.701568881,4.851403474,11.95266681
"S71",10.28145237,5.064962359,10.49698174,11.12044098,7.269267435,8.891486555,7.368138407,4.235041366,6.804600928,6.804600928,10.60862478,10.69136801,10.09378278,7.028090538,9.779920481,8.178520773,10.20941584,10.62328827,12.27679831,9.961380069,8.039191446,8.093007079,4.602788184,4.627446392,10.6304314,5.202410419,11.68518835
"S72",10.52886245,4.837949126,10.8102821,11.43732236,8.008108803,9.090373966,6.884906613,3.926727831,6.75345662,6.75345662,10.8701691,10.91060282,10.3328652,7.120061647,10.22122758,9.167639765,10.30652084,10.58485395,12.45316383,9.99646133,8.925022444,7.874963954,5.074230598,4.916582045,9.993742776,5.52047043,12.04241033
"S73",10.56154243,5.27012813,10.7427381,11.44666001,7.849997676,9.05813749,7.586694708,4.163688987,6.761964536,6.761964536,10.99353,10.93824139,10.54967349,7.320971631,10.04027251,8.169262932,10.08979293,10.84143872,12.42475581,10.34249706,7.988128761,7.752846536,5.10667243,4.597891893,9.784499683,5.11694798,11.87476004
"S74",10.57859313,5.378140031,10.87662416,11.45041095,7.615209322,9.082878844,7.587217464,4.361166402,6.582213296,6.582213296,11.29488489,11.06552567,10.46698514,7.341460687,9.817517978,8.715031642,10.4155324,11.10879476,12.56874864,10.24204411,8.880561438,7.723286402,4.576604469,4.93279835,9.924866244,5.199554964,12.08383803
"S75",10.66010496,5.484124411,10.81542157,11.49065647,7.980593553,8.911675906,7.747463219,4.007102758,6.690333996,6.690333996,11.07499829,11.01214627,10.37706356,7.373359721,9.867703321,8.828729214,10.16554503,10.86429497,12.40889845,10.24353643,8.449804629,7.778892093,4.911445385,4.787791692,9.716930053,4.813726743,11.90504379
"S76",10.4927867,5.037151903,10.71361484,11.57772788,7.760201823,9.118512925,7.471013466,4.370437169,6.799837589,6.799837589,10.86337259,11.04349957,10.24861737,7.281437654,10.03705155,9.083485705,10.15482719,10.95983789,12.41280889,9.98724394,8.659266577,8.060712725,4.783726645,4.674839149,9.547816387,4.771893787,11.86988665
"S77",10.32325343,4.858332218,10.92570726,11.4929666,7.739951724,9.642474544,7.785684109,4.339042163,6.57239277,6.57239277,11.32170173,11.10240093,10.41206513,7.340600568,10.48622058,8.750276362,10.28619745,11.03040543,12.63072857,10.45995085,9.216217893,7.964078048,4.855283544,5.000975722,9.651858207,4.708599587,12.12237892
"S78",11.47023185,6.199351326,12.33817146,12.4077686,5.203591256,8.433338213,6.572388727,4.724212481,8.704074802,8.704074802,11.90269211,12.17225473,11.25755187,11.41039728,9.977212125,9.693640328,9.68614349,11.6627858,13.39553242,11.49852942,9.95921107,8.982796462,4.853720051,5.50946908,10.24038801,6.735151763,12.86997888
"S79",11.41188679,6.197342577,12.32371882,12.4314695,5.495979399,8.588790974,7.025528955,4.586488549,8.209335314,8.209335314,11.85937206,12.12616544,11.19464285,11.19858499,9.889772507,9.414040527,9.487474096,11.70465477,13.36252976,11.49418491,9.894229317,8.780982467,4.555262381,5.068439519,10.28197046,6.929254266,12.81348906
"S80",11.42161373,5.891172503,12.20006417,12.52862259,4.903639252,8.55632415,5.688647706,5.115183897,8.415543589,8.415543589,11.83984324,12.28672985,11.2106171,11.23149576,9.980700724,9.403970779,9.468225655,11.71525981,13.39987149,11.40998602,10.13126901,8.536359846,4.792174377,5.434769154,9.713322493,7.399094158,12.88701466
"S81",11.36318212,5.833457725,11.99248901,12.39627866,5.488513003,8.639113408,6.391736353,5.022262118,8.656199474,8.656199474,12.04203516,12.42367785,11.36683063,10.89076919,10.04569809,9.231026515,9.070910412,11.54714918,13.4454679,11.56477883,10.14507866,8.914698075,4.940749925,5.611818855,10.45940541,7.221659457,13.16468627
"S82",11.65531325,5.843277488,12.40931705,12.40756276,5.655120344,8.239918811,6.071200088,4.723741766,8.729749678,8.729749678,11.91507838,12.28777115,11.36482418,11.15070095,10.14019944,9.451285394,9.128972791,11.79358348,13.65216356,11.51755399,9.813649635,8.891042351,4.920247136,5.208268757,10.36965463,7.492760418,13.02628859
"S83",11.66358627,5.446830051,12.33166559,12.41385731,5.441401153,8.089950996,6.213834456,4.586821901,8.728852388,8.728852388,12.08619724,12.39240988,11.55043128,11.20040201,10.1944948,9.487030958,9.133469506,11.84913894,13.5219173,11.65541116,9.870274956,8.782610402,5.005925546,5.92855685,10.24320558,7.761701392,13.03999412
"S84",11.89889253,6.635073734,12.64809188,12.5817121,5.121249964,8.003206181,6.300909524,5.14687398,7.965169763,7.965169763,12.07764658,12.43922998,11.43067823,11.87651022,10.23140121,9.614767041,9.683521811,11.96867161,13.62592392,11.62913328,10.11499916,8.394754027,4.574772886,5.246440265,10.00098355,7.265253466,13.09622791
